"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean"
840,40,0.101548,21,"Philippines",1985,"Nuclear","Philippines",TRUE
840,41,-0.1308381,24,"Philippines",1986,"Nuclear","Philippines",TRUE
840,42,-0.1919775,19,"Philippines",1987,"Nuclear","Philippines",TRUE
840,43,-0.2691195,21,"Philippines",1988,"Nuclear","Philippines",TRUE
840,44,-0.3474271,20,"Philippines",1989,"Nuclear","Philippines",TRUE
840,45,-0.4390384,17,"Philippines",1990,"Nuclear","Philippines",TRUE
840,46,-0.4817282,11,"Philippines",1991,"Nuclear","Philippines",TRUE
840,47,-0.5655001,9,"Philippines",1992,"Nuclear","Philippines",TRUE
840,48,-0.6011271,5,"Philippines",1993,"Nuclear","Philippines",TRUE
840,49,-0.6753838,10,"Philippines",1994,"Nuclear","Philippines",TRUE
840,50,-0.6906669,12,"Philippines",1995,"Nuclear","Philippines",TRUE
840,51,-0.713425,11,"Philippines",1996,"Nuclear","Philippines",TRUE
840,52,-0.6777317,9,"Philippines",1997,"Nuclear","Philippines",TRUE
840,53,-0.6569429,11,"Philippines",1998,"Nuclear","Philippines",TRUE
840,54,-0.6691434,10,"Philippines",1999,"Nuclear","Philippines",TRUE
840,55,-0.6607783,11,"Philippines",2000,"Nuclear","Philippines",TRUE
840,56,-0.6701406,10,"Philippines",2001,"Nuclear","Philippines",TRUE
840,57,-0.6470735,14,"Philippines",2002,"Nuclear","Philippines",TRUE
840,58,-0.6489199,11,"Philippines",2003,"Nuclear","Philippines",TRUE
840,59,-0.6498188,12,"Philippines",2004,"Nuclear","Philippines",TRUE
840,60,-0.6760677,11,"Philippines",2005,"Nuclear","Philippines",TRUE
840,61,-0.6637515,13,"Philippines",2006,"Nuclear","Philippines",TRUE
840,62,-0.6867954,12,"Philippines",2007,"Nuclear","Philippines",TRUE
840,63,-0.6793301,12,"Philippines",2008,"Nuclear","Philippines",TRUE
840,64,-0.6818524,13,"Philippines",2009,"Nuclear","Philippines",TRUE
840,65,-0.6927859,13,"Philippines",2010,"Nuclear","Philippines",TRUE
840,66,-0.6664863,12,"Philippines",2011,"Nuclear","Philippines",TRUE
840,67,-0.6311827,15,"Philippines",2012,"Nuclear","Philippines",TRUE
840,68,-0.6403246,12,"Philippines",2013,"Nuclear","Philippines",TRUE
840,69,-0.623537,14,"Philippines",2014,"Nuclear","Philippines",TRUE
840,70,-0.6152057,19,"Philippines",2015,"Nuclear","Philippines",TRUE
840,71,-0.5848379,18,"Philippines",2016,"Nuclear","Philippines",TRUE
840,72,-0.5851394,16,"Philippines",2017,"Nuclear","Philippines",TRUE
840,73,-0.3538351,16,"Philippines",2018,"Nuclear","Philippines",TRUE
840,74,-0.2269259,17,"Philippines",2019,"Nuclear","Philippines",TRUE
850,33,-0.6277035,17,"Indonesia",1978,"Nuclear","Indonesia",TRUE
850,34,-0.6261705,16,"Indonesia",1979,"Nuclear","Indonesia",TRUE
850,35,-0.6709882,17,"Indonesia",1980,"Nuclear","Indonesia",TRUE
850,36,-0.7203762,19,"Indonesia",1981,"Nuclear","Indonesia",TRUE
850,37,-0.789333,26,"Indonesia",1982,"Nuclear","Indonesia",TRUE
850,38,-0.8261713,32,"Indonesia",1983,"Nuclear","Indonesia",TRUE
850,39,-0.831722,25,"Indonesia",1984,"Nuclear","Indonesia",TRUE
850,40,-0.8927411,25,"Indonesia",1985,"Nuclear","Indonesia",TRUE
850,41,-0.9281589,24,"Indonesia",1986,"Nuclear","Indonesia",TRUE
850,42,-0.9210049,20,"Indonesia",1987,"Nuclear","Indonesia",TRUE
850,43,-0.9388758,21,"Indonesia",1988,"Nuclear","Indonesia",TRUE
850,44,-0.9037835,20,"Indonesia",1989,"Nuclear","Indonesia",TRUE
850,45,-0.9408967,17,"Indonesia",1990,"Nuclear","Indonesia",TRUE
850,46,-0.9621893,11,"Indonesia",1991,"Nuclear","Indonesia",TRUE
850,47,-1.002056,9,"Indonesia",1992,"Nuclear","Indonesia",TRUE
850,48,-1.056742,5,"Indonesia",1993,"Nuclear","Indonesia",TRUE
850,49,-1.124141,10,"Indonesia",1994,"Nuclear","Indonesia",TRUE
850,50,-1.228782,12,"Indonesia",1995,"Nuclear","Indonesia",TRUE
850,51,-1.288867,11,"Indonesia",1996,"Nuclear","Indonesia",TRUE
850,52,-1.263246,9,"Indonesia",1997,"Nuclear","Indonesia",TRUE
850,53,-1.16508,11,"Indonesia",1998,"Nuclear","Indonesia",TRUE
850,54,-1.119654,10,"Indonesia",1999,"Nuclear","Indonesia",TRUE
850,55,-1.077228,11,"Indonesia",2000,"Nuclear","Indonesia",TRUE
850,56,-1.072342,10,"Indonesia",2001,"Nuclear","Indonesia",TRUE
850,57,-1.013116,14,"Indonesia",2002,"Nuclear","Indonesia",TRUE
850,58,-1.013702,11,"Indonesia",2003,"Nuclear","Indonesia",TRUE
850,59,-0.9694958,12,"Indonesia",2004,"Nuclear","Indonesia",TRUE
850,60,-0.9751422,10,"Indonesia",2005,"Nuclear","Indonesia",TRUE
850,61,-0.9461565,13,"Indonesia",2006,"Nuclear","Indonesia",TRUE
850,62,-0.9342116,12,"Indonesia",2007,"Nuclear","Indonesia",TRUE
850,63,-0.9076114,13,"Indonesia",2008,"Nuclear","Indonesia",TRUE
850,64,-0.8659557,13,"Indonesia",2009,"Nuclear","Indonesia",TRUE
850,65,-0.8612145,13,"Indonesia",2010,"Nuclear","Indonesia",TRUE
850,66,-0.8858508,12,"Indonesia",2011,"Nuclear","Indonesia",TRUE
850,67,-0.8324274,15,"Indonesia",2012,"Nuclear","Indonesia",TRUE
850,68,-0.8085102,12,"Indonesia",2013,"Nuclear","Indonesia",TRUE
850,69,-0.8062039,14,"Indonesia",2014,"Nuclear","Indonesia",TRUE
850,70,-0.7455811,19,"Indonesia",2015,"Nuclear","Indonesia",TRUE
850,71,-0.7215959,18,"Indonesia",2016,"Nuclear","Indonesia",TRUE
850,72,-0.6948794,16,"Indonesia",2017,"Nuclear","Indonesia",TRUE
850,73,-0.6645563,16,"Indonesia",2018,"Nuclear","Indonesia",TRUE
850,74,-0.6670048,17,"Indonesia",2019,"Nuclear","Indonesia",TRUE
2,29,3.222507,9,"United States",1974,"Middle East","United States",FALSE
2,30,3.160521,9,"United States",1975,"Middle East","United States",FALSE
2,31,3.325877,12,"United States",1976,"Middle East","United States",FALSE
2,32,3.262663,13,"United States",1977,"Middle East","United States",FALSE
2,33,3.318952,16,"United States",1978,"Middle East","United States",FALSE
2,34,3.157219,23,"United States",1979,"Middle East","United States",FALSE
2,35,3.183525,22,"United States",1980,"Middle East","United States",FALSE
2,36,3.479355,32,"United States",1981,"Middle East","United States",FALSE
2,37,3.287364,34,"United States",1982,"Middle East","United States",FALSE
2,38,2.976955,36,"United States",1983,"Middle East","United States",FALSE
2,39,3.013022,33,"United States",1984,"Middle East","United States",FALSE
2,40,2.916868,31,"United States",1985,"Middle East","United States",FALSE
2,41,2.877559,29,"United States",1986,"Middle East","United States",FALSE
2,42,3.195609,29,"United States",1987,"Middle East","United States",FALSE
2,43,2.87798,30,"United States",1988,"Middle East","United States",FALSE
2,44,2.840029,29,"United States",1989,"Middle East","United States",FALSE
2,45,2.809386,27,"United States",1990,"Middle East","United States",FALSE
2,46,2.853312,28,"United States",1991,"Middle East","United States",FALSE
2,47,2.942785,26,"United States",1992,"Middle East","United States",FALSE
2,48,3.114255,21,"United States",1993,"Middle East","United States",FALSE
2,49,3.711992,19,"United States",1994,"Middle East","United States",FALSE
2,50,3.866298,20,"United States",1995,"Middle East","United States",FALSE
2,51,4.117969,22,"United States",1996,"Middle East","United States",FALSE
2,52,4.164798,22,"United States",1997,"Middle East","United States",FALSE
2,53,3.49087,21,"United States",1998,"Middle East","United States",FALSE
2,54,3.370431,21,"United States",1999,"Middle East","United States",FALSE
2,55,3.334748,22,"United States",2000,"Middle East","United States",FALSE
2,56,3.330121,22,"United States",2001,"Middle East","United States",FALSE
2,57,3.199743,22,"United States",2002,"Middle East","United States",FALSE
2,58,3.101676,19,"United States",2003,"Middle East","United States",FALSE
2,59,2.98883,17,"United States",2004,"Middle East","United States",FALSE
2,60,2.917548,15,"United States",2005,"Middle East","United States",FALSE
2,61,2.89344,19,"United States",2006,"Middle East","United States",FALSE
2,62,2.776826,15,"United States",2007,"Middle East","United States",FALSE
2,63,2.784284,16,"United States",2008,"Middle East","United States",FALSE
2,64,2.763938,16,"United States",2009,"Middle East","United States",FALSE
2,65,2.7001,15,"United States",2010,"Middle East","United States",FALSE
2,66,2.617484,15,"United States",2011,"Middle East","United States",FALSE
2,67,2.603581,16,"United States",2012,"Middle East","United States",FALSE
2,68,2.65013,16,"United States",2013,"Middle East","United States",FALSE
2,69,2.676415,15,"United States",2014,"Middle East","United States",FALSE
2,70,2.64551,14,"United States",2015,"Middle East","United States",FALSE
2,71,2.650488,13,"United States",2016,"Middle East","United States",FALSE
2,72,2.591945,17,"United States",2017,"Middle East","United States",FALSE
2,73,2.707386,16,"United States",2018,"Middle East","United States",FALSE
2,74,2.717197,14,"United States",2019,"Middle East","United States",FALSE
710,29,-1.119156,9,"China",1974,"Middle East","China",FALSE
710,30,-1.153857,6,"China",1975,"Middle East","China",FALSE
710,31,-1.158594,11,"China",1976,"Middle East","China",FALSE
710,32,-1.14764,11,"China",1977,"Middle East","China",FALSE
710,33,-1.13164,12,"China",1978,"Middle East","China",FALSE
710,34,-0.9871394,18,"China",1979,"Middle East","China",FALSE
710,35,-0.9298287,20,"China",1980,"Middle East","China",FALSE
710,36,-0.7620469,33,"China",1981,"Middle East","China",FALSE
710,37,-0.6316076,34,"China",1982,"Middle East","China",FALSE
710,38,-0.5689103,36,"China",1983,"Middle East","China",FALSE
710,39,-0.448782,33,"China",1984,"Middle East","China",FALSE
710,40,-0.4427453,31,"China",1985,"Middle East","China",FALSE
710,41,-0.4889138,29,"China",1986,"Middle East","China",FALSE
710,42,-0.5554947,30,"China",1987,"Middle East","China",FALSE
710,43,-0.6005995,30,"China",1988,"Middle East","China",FALSE
710,44,-0.5993323,29,"China",1989,"Middle East","China",FALSE
710,45,-0.6725054,27,"China",1990,"Middle East","China",FALSE
710,46,-0.7190262,28,"China",1991,"Middle East","China",FALSE
710,47,-0.7888054,26,"China",1992,"Middle East","China",FALSE
710,48,-0.9012409,21,"China",1993,"Middle East","China",FALSE
710,49,-1.004672,19,"China",1994,"Middle East","China",FALSE
710,50,-1.136166,20,"China",1995,"Middle East","China",FALSE
710,51,-1.028187,22,"China",1996,"Middle East","China",FALSE
710,52,-1.053192,22,"China",1997,"Middle East","China",FALSE
710,53,-0.9322571,20,"China",1998,"Middle East","China",FALSE
710,54,-0.8779334,21,"China",1999,"Middle East","China",FALSE
710,55,-0.7666886,22,"China",2000,"Middle East","China",FALSE
710,56,-0.7318135,22,"China",2001,"Middle East","China",FALSE
710,57,-0.7808828,22,"China",2002,"Middle East","China",FALSE
710,58,-0.8988063,19,"China",2003,"Middle East","China",FALSE
710,59,-0.8500635,17,"China",2004,"Middle East","China",FALSE
710,60,-0.809632,15,"China",2005,"Middle East","China",FALSE
710,61,-0.7389137,19,"China",2006,"Middle East","China",FALSE
710,62,-0.7049863,15,"China",2007,"Middle East","China",FALSE
710,63,-0.7100522,16,"China",2008,"Middle East","China",FALSE
710,64,-0.692108,16,"China",2009,"Middle East","China",FALSE
710,65,-0.7163737,16,"China",2010,"Middle East","China",FALSE
710,66,-0.6480271,15,"China",2011,"Middle East","China",FALSE
710,67,-0.6652528,16,"China",2012,"Middle East","China",FALSE
710,68,-0.6698263,16,"China",2013,"Middle East","China",FALSE
710,69,-0.7454046,14,"China",2014,"Middle East","China",FALSE
710,70,-0.7610861,14,"China",2015,"Middle East","China",FALSE
710,71,-0.7818664,13,"China",2016,"Middle East","China",FALSE
710,72,-0.7561805,17,"China",2017,"Middle East","China",FALSE
710,73,-0.7456449,16,"China",2018,"Middle East","China",FALSE
710,74,-0.7452046,14,"China",2019,"Middle East","China",FALSE
775,29,0.1625574,8,"Myanmar (Burma)",1974,"Middle East","Myanmar",TRUE
775,30,0.1251437,9,"Myanmar (Burma)",1975,"Middle East","Myanmar",TRUE
775,31,-0.257166,11,"Myanmar (Burma)",1976,"Middle East","Myanmar",TRUE
775,32,-0.1200208,13,"Myanmar (Burma)",1977,"Middle East","Myanmar",TRUE
775,33,0.1773884,16,"Myanmar (Burma)",1978,"Middle East","Myanmar",TRUE
775,34,0.7046786,23,"Myanmar (Burma)",1979,"Middle East","Myanmar",TRUE
775,35,0.807273,22,"Myanmar (Burma)",1980,"Middle East","Myanmar",TRUE
775,36,0.5703302,31,"Myanmar (Burma)",1981,"Middle East","Myanmar",TRUE
775,37,0.8449516,32,"Myanmar (Burma)",1982,"Middle East","Myanmar",TRUE
775,38,0.5186302,34,"Myanmar (Burma)",1983,"Middle East","Myanmar",TRUE
775,39,0.4181122,31,"Myanmar (Burma)",1984,"Middle East","Myanmar",TRUE
775,40,0.3388218,28,"Myanmar (Burma)",1985,"Middle East","Myanmar",TRUE
775,41,0.3760512,28,"Myanmar (Burma)",1986,"Middle East","Myanmar",TRUE
775,42,0.2546287,28,"Myanmar (Burma)",1987,"Middle East","Myanmar",TRUE
775,43,0.1352827,28,"Myanmar (Burma)",1988,"Middle East","Myanmar",TRUE
775,44,-0.05651418,28,"Myanmar (Burma)",1989,"Middle East","Myanmar",TRUE
775,45,0.0913288,26,"Myanmar (Burma)",1990,"Middle East","Myanmar",TRUE
775,46,-0.0583825,27,"Myanmar (Burma)",1991,"Middle East","Myanmar",TRUE
775,47,-0.07747742,25,"Myanmar (Burma)",1992,"Middle East","Myanmar",TRUE
775,48,-0.3187154,17,"Myanmar (Burma)",1993,"Middle East","Myanmar",TRUE
775,49,-0.3412552,4,"Myanmar (Burma)",1994,"Middle East","Myanmar",TRUE
775,50,-0.5718552,20,"Myanmar (Burma)",1995,"Middle East","Myanmar",TRUE
775,51,-0.4534491,21,"Myanmar (Burma)",1996,"Middle East","Myanmar",TRUE
775,52,-0.4623427,22,"Myanmar (Burma)",1997,"Middle East","Myanmar",TRUE
775,53,-0.5664767,21,"Myanmar (Burma)",1998,"Middle East","Myanmar",TRUE
775,54,-0.6425366,21,"Myanmar (Burma)",1999,"Middle East","Myanmar",TRUE
775,55,-0.6796414,22,"Myanmar (Burma)",2000,"Middle East","Myanmar",TRUE
775,56,-0.6566943,22,"Myanmar (Burma)",2001,"Middle East","Myanmar",TRUE
775,57,-0.7412105,22,"Myanmar (Burma)",2002,"Middle East","Myanmar",TRUE
775,58,-0.8252736,19,"Myanmar (Burma)",2003,"Middle East","Myanmar",TRUE
775,59,-0.8144441,16,"Myanmar (Burma)",2004,"Middle East","Myanmar",TRUE
775,60,-0.7908402,15,"Myanmar (Burma)",2005,"Middle East","Myanmar",TRUE
775,61,-0.7159397,19,"Myanmar (Burma)",2006,"Middle East","Myanmar",TRUE
775,62,-0.6813832,15,"Myanmar (Burma)",2007,"Middle East","Myanmar",TRUE
775,63,-0.636979,16,"Myanmar (Burma)",2008,"Middle East","Myanmar",TRUE
775,64,-0.6497312,15,"Myanmar (Burma)",2009,"Middle East","Myanmar",TRUE
775,65,-0.6650995,16,"Myanmar (Burma)",2010,"Middle East","Myanmar",TRUE
775,66,-0.6563568,7,"Myanmar (Burma)",2011,"Middle East","Myanmar",TRUE
775,67,-0.7114346,11,"Myanmar (Burma)",2012,"Middle East","Myanmar",TRUE
775,68,-0.6899575,16,"Myanmar (Burma)",2013,"Middle East","Myanmar",TRUE
775,69,-0.7372677,15,"Myanmar (Burma)",2014,"Middle East","Myanmar",TRUE
775,70,-0.7461775,14,"Myanmar (Burma)",2015,"Middle East","Myanmar",TRUE
775,71,-0.7433854,13,"Myanmar (Burma)",2016,"Middle East","Myanmar",TRUE
775,72,-0.5645705,1,"Myanmar (Burma)",2017,"Middle East","Myanmar",TRUE
775,73,-0.003518374,1,"Myanmar (Burma)",2018,"Middle East","Myanmar",TRUE
775,74,0.2441533,1,"Myanmar (Burma)",2019,"Middle East","Myanmar",TRUE
800,29,-0.0477973,9,"Thailand",1974,"Middle East","Thailand",TRUE
800,30,-0.3550276,9,"Thailand",1975,"Middle East","Thailand",TRUE
800,31,-0.6191052,12,"Thailand",1976,"Middle East","Thailand",TRUE
800,32,-0.2389787,13,"Thailand",1977,"Middle East","Thailand",TRUE
800,33,0.03591211,15,"Thailand",1978,"Middle East","Thailand",TRUE
800,34,0.3148371,23,"Thailand",1979,"Middle East","Thailand",TRUE
800,35,0.3168063,22,"Thailand",1980,"Middle East","Thailand",TRUE
800,36,-0.3430264,33,"Thailand",1981,"Middle East","Thailand",TRUE
800,37,-0.1140779,34,"Thailand",1982,"Middle East","Thailand",TRUE
800,38,0.02152077,35,"Thailand",1983,"Middle East","Thailand",TRUE
800,39,-0.0671899,32,"Thailand",1984,"Middle East","Thailand",TRUE
800,40,-0.0430664,29,"Thailand",1985,"Middle East","Thailand",TRUE
800,41,-0.1309558,28,"Thailand",1986,"Middle East","Thailand",TRUE
800,42,-0.1178582,29,"Thailand",1987,"Middle East","Thailand",TRUE
800,43,-0.1526843,29,"Thailand",1988,"Middle East","Thailand",TRUE
800,44,-0.1465796,28,"Thailand",1989,"Middle East","Thailand",TRUE
800,45,-0.159466,26,"Thailand",1990,"Middle East","Thailand",TRUE
800,46,-0.5163559,28,"Thailand",1991,"Middle East","Thailand",TRUE
800,47,-0.3137948,26,"Thailand",1992,"Middle East","Thailand",TRUE
800,48,-0.4024133,21,"Thailand",1993,"Middle East","Thailand",TRUE
800,49,-0.7376321,19,"Thailand",1994,"Middle East","Thailand",TRUE
800,50,-0.9734288,20,"Thailand",1995,"Middle East","Thailand",TRUE
800,51,-0.9267152,22,"Thailand",1996,"Middle East","Thailand",TRUE
800,52,-0.9320302,22,"Thailand",1997,"Middle East","Thailand",TRUE
800,53,-0.8332739,21,"Thailand",1998,"Middle East","Thailand",TRUE
800,54,-0.7686819,21,"Thailand",1999,"Middle East","Thailand",TRUE
800,55,-0.7520219,22,"Thailand",2000,"Middle East","Thailand",TRUE
800,56,-0.8054446,22,"Thailand",2001,"Middle East","Thailand",TRUE
800,57,-0.7818765,22,"Thailand",2002,"Middle East","Thailand",TRUE
800,58,0.1506869,19,"Thailand",2003,"Middle East","Thailand",TRUE
800,59,0.4844467,17,"Thailand",2004,"Middle East","Thailand",TRUE
800,60,0.5800309,15,"Thailand",2005,"Middle East","Thailand",TRUE
800,61,0.5289154,19,"Thailand",2006,"Middle East","Thailand",TRUE
800,62,0.6395607,15,"Thailand",2007,"Middle East","Thailand",TRUE
800,63,0.6653619,16,"Thailand",2008,"Middle East","Thailand",TRUE
800,64,0.1588158,16,"Thailand",2009,"Middle East","Thailand",TRUE
800,65,0.06128945,16,"Thailand",2010,"Middle East","Thailand",TRUE
800,66,0.02396262,15,"Thailand",2011,"Middle East","Thailand",TRUE
800,67,-0.06177953,16,"Thailand",2012,"Middle East","Thailand",TRUE
800,68,-0.05779127,16,"Thailand",2013,"Middle East","Thailand",TRUE
800,69,-0.1315479,15,"Thailand",2014,"Middle East","Thailand",TRUE
800,70,-0.1488123,14,"Thailand",2015,"Middle East","Thailand",TRUE
800,71,-0.1660566,13,"Thailand",2016,"Middle East","Thailand",TRUE
800,72,-0.1801718,17,"Thailand",2017,"Middle East","Thailand",TRUE
800,73,-0.171185,16,"Thailand",2018,"Middle East","Thailand",TRUE
800,74,-0.1930632,14,"Thailand",2019,"Middle East","Thailand",TRUE
811,29,-0.0423602,9,"Cambodia",1974,"Middle East","Cambodia",TRUE
811,30,-0.1867619,5,"Cambodia",1975,"Middle East","Cambodia",TRUE
811,31,-0.4325692,5,"Cambodia",1976,"Middle East","Cambodia",TRUE
811,33,-0.5925573,4,"Cambodia",1978,"Middle East","Cambodia",TRUE
811,34,-0.5075532,20,"Cambodia",1979,"Middle East","Cambodia",TRUE
811,35,-0.6280541,18,"Cambodia",1980,"Middle East","Cambodia",TRUE
811,36,-0.5930985,29,"Cambodia",1981,"Middle East","Cambodia",TRUE
811,37,-0.6317328,33,"Cambodia",1982,"Middle East","Cambodia",TRUE
811,38,-0.6108125,34,"Cambodia",1983,"Middle East","Cambodia",TRUE
811,39,-0.4458801,32,"Cambodia",1984,"Middle East","Cambodia",TRUE
811,40,-0.4568759,31,"Cambodia",1985,"Middle East","Cambodia",TRUE
811,41,-0.465551,25,"Cambodia",1986,"Middle East","Cambodia",TRUE
811,42,-0.5256035,30,"Cambodia",1987,"Middle East","Cambodia",TRUE
811,43,-0.6293186,28,"Cambodia",1988,"Middle East","Cambodia",TRUE
811,44,-0.6259066,29,"Cambodia",1989,"Middle East","Cambodia",TRUE
811,46,-0.6436853,3,"Cambodia",1991,"Middle East","Cambodia",TRUE
811,48,-0.3211859,8,"Cambodia",1993,"Middle East","Cambodia",TRUE
811,49,-0.1962544,12,"Cambodia",1994,"Middle East","Cambodia",TRUE
811,50,0.2073574,11,"Cambodia",1995,"Middle East","Cambodia",TRUE
811,51,-0.04227569,22,"Cambodia",1996,"Middle East","Cambodia",TRUE
811,54,-0.3670392,20,"Cambodia",1999,"Middle East","Cambodia",TRUE
811,55,-0.5099092,22,"Cambodia",2000,"Middle East","Cambodia",TRUE
811,56,-0.5936202,22,"Cambodia",2001,"Middle East","Cambodia",TRUE
811,57,-0.6597812,21,"Cambodia",2002,"Middle East","Cambodia",TRUE
811,58,-0.7208602,19,"Cambodia",2003,"Middle East","Cambodia",TRUE
811,59,-0.7439825,17,"Cambodia",2004,"Middle East","Cambodia",TRUE
811,60,-0.7561132,15,"Cambodia",2005,"Middle East","Cambodia",TRUE
811,61,-0.6831619,18,"Cambodia",2006,"Middle East","Cambodia",TRUE
811,62,-0.6507709,15,"Cambodia",2007,"Middle East","Cambodia",TRUE
811,63,-0.646376,16,"Cambodia",2008,"Middle East","Cambodia",TRUE
811,64,-0.6397291,8,"Cambodia",2009,"Middle East","Cambodia",TRUE
811,65,-0.6625734,16,"Cambodia",2010,"Middle East","Cambodia",TRUE
811,66,-0.6665656,15,"Cambodia",2011,"Middle East","Cambodia",TRUE
811,67,-0.6937844,16,"Cambodia",2012,"Middle East","Cambodia",TRUE
811,68,-0.7111351,16,"Cambodia",2013,"Middle East","Cambodia",TRUE
811,69,-0.7408596,15,"Cambodia",2014,"Middle East","Cambodia",TRUE
811,70,-0.7430144,14,"Cambodia",2015,"Middle East","Cambodia",TRUE
811,71,-0.7681822,12,"Cambodia",2016,"Middle East","Cambodia",TRUE
811,72,-0.7524964,17,"Cambodia",2017,"Middle East","Cambodia",TRUE
811,73,-0.7314461,16,"Cambodia",2018,"Middle East","Cambodia",TRUE
811,74,-0.7250017,14,"Cambodia",2019,"Middle East","Cambodia",TRUE
812,29,1.140638,8,"Laos",1974,"Middle East","Laos",TRUE
812,30,0.1317778,9,"Laos",1975,"Middle East","Laos",TRUE
812,31,-0.334348,12,"Laos",1976,"Middle East","Laos",TRUE
812,32,-0.5244847,13,"Laos",1977,"Middle East","Laos",TRUE
812,33,-0.7351878,15,"Laos",1978,"Middle East","Laos",TRUE
812,34,-0.7869431,19,"Laos",1979,"Middle East","Laos",TRUE
812,35,-0.7835678,20,"Laos",1980,"Middle East","Laos",TRUE
812,36,-0.8686391,33,"Laos",1981,"Middle East","Laos",TRUE
812,37,-0.7520112,33,"Laos",1982,"Middle East","Laos",TRUE
812,38,-0.672049,35,"Laos",1983,"Middle East","Laos",TRUE
812,39,-1.205909,33,"Laos",1984,"Middle East","Laos",TRUE
812,40,-1.444701,31,"Laos",1985,"Middle East","Laos",TRUE
812,41,-1.361166,29,"Laos",1986,"Middle East","Laos",TRUE
812,42,-1.098481,29,"Laos",1987,"Middle East","Laos",TRUE
812,43,-0.8553175,30,"Laos",1988,"Middle East","Laos",TRUE
812,44,-0.7796063,29,"Laos",1989,"Middle East","Laos",TRUE
812,45,-0.7281433,27,"Laos",1990,"Middle East","Laos",TRUE
812,46,-0.75626,28,"Laos",1991,"Middle East","Laos",TRUE
812,47,-0.8122522,26,"Laos",1992,"Middle East","Laos",TRUE
812,48,-0.8252316,19,"Laos",1993,"Middle East","Laos",TRUE
812,49,-0.9049708,18,"Laos",1994,"Middle East","Laos",TRUE
812,50,-0.9981952,19,"Laos",1995,"Middle East","Laos",TRUE
812,51,-0.948914,21,"Laos",1996,"Middle East","Laos",TRUE
812,52,-0.9815451,20,"Laos",1997,"Middle East","Laos",TRUE
812,53,-0.8829811,21,"Laos",1998,"Middle East","Laos",TRUE
812,54,-0.8349445,21,"Laos",1999,"Middle East","Laos",TRUE
812,55,-0.7936583,22,"Laos",2000,"Middle East","Laos",TRUE
812,56,-0.7791794,22,"Laos",2001,"Middle East","Laos",TRUE
812,57,-0.7460968,22,"Laos",2002,"Middle East","Laos",TRUE
812,58,-0.7452884,18,"Laos",2003,"Middle East","Laos",TRUE
812,59,-0.7845139,16,"Laos",2004,"Middle East","Laos",TRUE
812,60,-0.7538926,15,"Laos",2005,"Middle East","Laos",TRUE
812,61,-0.7063668,18,"Laos",2006,"Middle East","Laos",TRUE
812,62,-0.679801,15,"Laos",2007,"Middle East","Laos",TRUE
812,63,-0.651795,16,"Laos",2008,"Middle East","Laos",TRUE
812,64,-0.6438876,16,"Laos",2009,"Middle East","Laos",TRUE
812,65,-0.6399297,16,"Laos",2010,"Middle East","Laos",TRUE
812,66,-0.6795972,15,"Laos",2011,"Middle East","Laos",TRUE
812,67,-0.7108581,16,"Laos",2012,"Middle East","Laos",TRUE
812,68,-0.7125576,16,"Laos",2013,"Middle East","Laos",TRUE
812,69,-0.7249803,15,"Laos",2014,"Middle East","Laos",TRUE
812,70,-0.7349309,14,"Laos",2015,"Middle East","Laos",TRUE
812,71,-0.786566,13,"Laos",2016,"Middle East","Laos",TRUE
812,72,-0.7639111,17,"Laos",2017,"Middle East","Laos",TRUE
812,73,-0.7669188,16,"Laos",2018,"Middle East","Laos",TRUE
812,74,-0.7861924,14,"Laos",2019,"Middle East","Laos",TRUE
816,32,-1.042625,12,"Vietnam",1977,"Middle East","Vietnam",TRUE
816,33,-1.075751,15,"Vietnam",1978,"Middle East","Vietnam",TRUE
816,34,-0.996881,19,"Vietnam",1979,"Middle East","Vietnam",TRUE
816,35,-0.9466231,20,"Vietnam",1980,"Middle East","Vietnam",TRUE
816,36,-0.9677578,33,"Vietnam",1981,"Middle East","Vietnam",TRUE
816,37,-1.066378,33,"Vietnam",1982,"Middle East","Vietnam",TRUE
816,38,-1.09977,36,"Vietnam",1983,"Middle East","Vietnam",TRUE
816,39,-1.342053,33,"Vietnam",1984,"Middle East","Vietnam",TRUE
816,40,-1.453953,31,"Vietnam",1985,"Middle East","Vietnam",TRUE
816,41,-1.370776,29,"Vietnam",1986,"Middle East","Vietnam",TRUE
816,42,-1.309399,30,"Vietnam",1987,"Middle East","Vietnam",TRUE
816,43,-1.152217,30,"Vietnam",1988,"Middle East","Vietnam",TRUE
816,44,-0.9141382,29,"Vietnam",1989,"Middle East","Vietnam",TRUE
816,45,-0.7913654,27,"Vietnam",1990,"Middle East","Vietnam",TRUE
816,46,-0.7900289,28,"Vietnam",1991,"Middle East","Vietnam",TRUE
816,47,-0.7987829,26,"Vietnam",1992,"Middle East","Vietnam",TRUE
816,48,-0.9130559,21,"Vietnam",1993,"Middle East","Vietnam",TRUE
816,49,-1.018154,19,"Vietnam",1994,"Middle East","Vietnam",TRUE
816,50,-1.121587,20,"Vietnam",1995,"Middle East","Vietnam",TRUE
816,51,-1.089622,22,"Vietnam",1996,"Middle East","Vietnam",TRUE
816,52,-1.086409,22,"Vietnam",1997,"Middle East","Vietnam",TRUE
816,53,-0.9605684,21,"Vietnam",1998,"Middle East","Vietnam",TRUE
