"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean","us_ip","china_ip","dist_us","dist_china","signed_dist_us","signed_dist_china","closer_to"
775,33,-0.3515761,16,"Myanmar (Burma)",1978,"Human Rights","Myanmar",TRUE,2.787261,-0.9632952,3.1388371,0.6117191,-3.1388371,0.6117191,"China"
775,34,0.1478116,16,"Myanmar (Burma)",1979,"Human Rights","Myanmar",TRUE,3.125536,-0.7063591,2.9777244,0.8541707,-2.9777244,0.8541707,"China"
775,35,0.3636637,18,"Myanmar (Burma)",1980,"Human Rights","Myanmar",TRUE,3.127616,-0.6744908,2.7639523,1.0381545,-2.7639523,1.0381545,"China"
775,36,0.3703117,13,"Myanmar (Burma)",1981,"Human Rights","Myanmar",TRUE,3.275289,-0.4286347,2.9049773,0.7989464,-2.9049773,0.7989464,"China"
775,37,0.5870837,20,"Myanmar (Burma)",1982,"Human Rights","Myanmar",TRUE,3.207003,0.03908729,2.6199193,0.54799641,-2.6199193,0.54799641,"China"
775,38,0.3343321,19,"Myanmar (Burma)",1983,"Human Rights","Myanmar",TRUE,2.967989,-0.07833678,2.6336569,0.41266888,-2.6336569,0.41266888,"China"
775,39,-0.0381242,15,"Myanmar (Burma)",1984,"Human Rights","Myanmar",TRUE,3.013395,-0.2104287,3.0515192,0.1723045,-3.0515192,0.1723045,"China"
775,40,-0.2735197,16,"Myanmar (Burma)",1985,"Human Rights","Myanmar",TRUE,3.10423,-0.1290283,3.3777497,0.1444914,-3.3777497,-0.1444914,"China"
775,41,-0.4600628,23,"Myanmar (Burma)",1986,"Human Rights","Myanmar",TRUE,3.070964,-0.3913312,3.5310268,0.0687316,-3.5310268,-0.0687316,"China"
775,42,-0.5412002,18,"Myanmar (Burma)",1987,"Human Rights","Myanmar",TRUE,3.106385,-0.2265361,3.6475852,0.3146641,-3.6475852,-0.3146641,"China"
775,43,-0.4592498,18,"Myanmar (Burma)",1988,"Human Rights","Myanmar",TRUE,2.974798,-0.3252013,3.4340478,0.1340485,-3.4340478,-0.1340485,"China"
775,44,-0.4616081,13,"Myanmar (Burma)",1989,"Human Rights","Myanmar",TRUE,2.927021,-0.4459684,3.3886291,0.0156397,-3.3886291,-0.0156397,"China"
775,45,-0.5203717,10,"Myanmar (Burma)",1990,"Human Rights","Myanmar",TRUE,2.939404,-0.4751009,3.4597757,0.0452708,-3.4597757,-0.0452708,"China"
775,46,-0.5382685,11,"Myanmar (Burma)",1991,"Human Rights","Myanmar",TRUE,2.921711,-0.7907908,3.4599795,0.2525223,-3.4599795,0.2525223,"China"
775,47,-1.345615,10,"Myanmar (Burma)",1992,"Human Rights","Myanmar",TRUE,2.713206,-1.455593,4.058821,0.109978,-4.058821,0.109978,"China"
775,48,-1.690111,7,"Myanmar (Burma)",1993,"Human Rights","Myanmar",TRUE,2.82987,-1.663223,4.519981,0.026888,-4.519981,-0.026888,"China"
775,49,-1.632652,3,"Myanmar (Burma)",1994,"Human Rights","Myanmar",TRUE,3.102965,-1.877995,4.735617,0.245343,-4.735617,0.245343,"China"
775,50,-1.892878,14,"Myanmar (Burma)",1995,"Human Rights","Myanmar",TRUE,3.471337,-2.026055,5.364215,0.133177,-5.364215,0.133177,"China"
775,51,-1.838389,17,"Myanmar (Burma)",1996,"Human Rights","Myanmar",TRUE,3.438735,-1.96785,5.277124,0.129461,-5.277124,0.129461,"China"
775,52,-1.750474,20,"Myanmar (Burma)",1997,"Human Rights","Myanmar",TRUE,3.380132,-1.853405,5.130606,0.102931,-5.130606,0.102931,"China"
775,53,-1.450592,14,"Myanmar (Burma)",1998,"Human Rights","Myanmar",TRUE,2.950729,-1.647814,4.401321,0.197222,-4.401321,0.197222,"China"
775,54,-1.589939,19,"Myanmar (Burma)",1999,"Human Rights","Myanmar",TRUE,2.75,-1.613756,4.339939,0.023817,-4.339939,0.023817,"China"
775,55,-1.263989,17,"Myanmar (Burma)",2000,"Human Rights","Myanmar",TRUE,2.657247,-1.36047,3.921236,0.096481,-3.921236,0.096481,"China"
775,56,-1.141102,21,"Myanmar (Burma)",2001,"Human Rights","Myanmar",TRUE,2.567887,-1.191583,3.708989,0.050481,-3.708989,0.050481,"China"
775,57,-1.009139,19,"Myanmar (Burma)",2002,"Human Rights","Myanmar",TRUE,2.725257,-1.027524,3.734396,0.0183850000000001,-3.734396,0.0183850000000001,"China"
775,58,-1.108275,22,"Myanmar (Burma)",2003,"Human Rights","Myanmar",TRUE,2.765358,-1.114912,3.873633,0.006637,-3.873633,0.006637,"China"
775,59,-1.140992,19,"Myanmar (Burma)",2004,"Human Rights","Myanmar",TRUE,2.636171,-1.113902,3.777163,0.0270900000000001,-3.777163,-0.0270900000000001,"China"
775,60,-1.216665,19,"Myanmar (Burma)",2005,"Human Rights","Myanmar",TRUE,2.513429,-1.308951,3.730094,0.0922859999999999,-3.730094,0.0922859999999999,"China"
775,61,-1.05904,27,"Myanmar (Burma)",2006,"Human Rights","Myanmar",TRUE,2.439074,-1.203532,3.498114,0.144492,-3.498114,0.144492,"China"
775,62,-1.286713,26,"Myanmar (Burma)",2007,"Human Rights","Myanmar",TRUE,2.212346,-1.324776,3.499059,0.038063,-3.499059,0.038063,"China"
775,63,-1.339961,26,"Myanmar (Burma)",2008,"Human Rights","Myanmar",TRUE,2.172848,-1.365911,3.512809,0.0259500000000001,-3.512809,0.0259500000000001,"China"
775,64,-1.374549,18,"Myanmar (Burma)",2009,"Human Rights","Myanmar",TRUE,2.121915,-1.292413,3.496464,0.082136,-3.496464,-0.082136,"China"
775,65,-1.358182,23,"Myanmar (Burma)",2010,"Human Rights","Myanmar",TRUE,1.876482,-1.42383,3.234664,0.0656479999999999,-3.234664,0.0656479999999999,"China"
775,66,-1.472614,19,"Myanmar (Burma)",2011,"Human Rights","Myanmar",TRUE,2.064047,-1.312785,3.536661,0.159829,-3.536661,-0.159829,"China"
775,67,-0.9854664,18,"Myanmar (Burma)",2012,"Human Rights","Myanmar",TRUE,2.139595,-1.293004,3.1250614,0.3075376,-3.1250614,0.3075376,"China"
775,68,-0.9528796,19,"Myanmar (Burma)",2013,"Human Rights","Myanmar",TRUE,2.329978,-1.376486,3.2828576,0.4236064,-3.2828576,0.4236064,"China"
775,69,-1.172048,18,"Myanmar (Burma)",2014,"Human Rights","Myanmar",TRUE,2.268829,-1.550729,3.440877,0.378681,-3.440877,0.378681,"China"
775,70,-1.177614,20,"Myanmar (Burma)",2015,"Human Rights","Myanmar",TRUE,2.144144,-1.571789,3.321758,0.394175,-3.321758,0.394175,"China"
775,71,-0.6345495,18,"Myanmar (Burma)",2016,"Human Rights","Myanmar",TRUE,2.071962,-1.614393,2.7065115,0.9798435,-2.7065115,0.9798435,"China"
775,72,-0.7995368,21,"Myanmar (Burma)",2017,"Human Rights","Myanmar",TRUE,2.069325,-1.68252,2.8688618,0.8829832,-2.8688618,0.8829832,"China"
775,73,-0.7284672,15,"Myanmar (Burma)",2018,"Human Rights","Myanmar",TRUE,2.262777,-1.819899,2.9912442,1.0914318,-2.9912442,1.0914318,"China"
775,74,-0.5678385,11,"Myanmar (Burma)",2019,"Human Rights","Myanmar",TRUE,2.152796,-1.790664,2.7206345,1.2228255,-2.7206345,1.2228255,"China"
800,25,1.086674,14,"Thailand",1970,"Human Rights","Thailand",TRUE,2.731292,NA,1.644618,NA,-1.644618,NA,NA
800,26,0.9420456,8,"Thailand",1971,"Human Rights","Thailand",TRUE,2.55991,-1.194589,1.6178644,2.1366346,-1.6178644,2.1366346,"United States"
800,27,0.9160072,15,"Thailand",1972,"Human Rights","Thailand",TRUE,2.781617,-1.144478,1.8656098,2.0604852,-1.8656098,2.0604852,"United States"
800,28,0.181417,22,"Thailand",1973,"Human Rights","Thailand",TRUE,2.760918,-0.9851026,2.579501,1.1665196,-2.579501,1.1665196,"China"
800,29,0.1004341,20,"Thailand",1974,"Human Rights","Thailand",TRUE,2.685759,-0.7454699,2.5853249,0.845904,-2.5853249,0.845904,"China"
800,30,0.008743505,21,"Thailand",1975,"Human Rights","Thailand",TRUE,2.684721,-0.8149996,2.675977495,0.823743105,-2.675977495,0.823743105,"China"
800,31,0.06028508,17,"Thailand",1976,"Human Rights","Thailand",TRUE,2.929598,-0.980486,2.86931292,1.04077108,-2.86931292,1.04077108,"China"
800,32,-0.0002283961,19,"Thailand",1977,"Human Rights","Thailand",TRUE,2.860904,-0.9641992,2.8611323961,0.9639708039,-2.8611323961,0.9639708039,"China"
800,33,-0.2493793,16,"Thailand",1978,"Human Rights","Thailand",TRUE,2.787261,-0.9632952,3.0366403,0.7139159,-3.0366403,0.7139159,"China"
800,34,0.006656034,16,"Thailand",1979,"Human Rights","Thailand",TRUE,3.125536,-0.7063591,3.118879966,0.713015134,-3.118879966,0.713015134,"China"
800,35,0.1567394,18,"Thailand",1980,"Human Rights","Thailand",TRUE,3.127616,-0.6744908,2.9708766,0.8312302,-2.9708766,0.8312302,"China"
800,36,0.005130477,13,"Thailand",1981,"Human Rights","Thailand",TRUE,3.275289,-0.4286347,3.270158523,0.433765177,-3.270158523,0.433765177,"China"
800,37,0.03231116,21,"Thailand",1982,"Human Rights","Thailand",TRUE,3.207003,0.03908729,3.17469184,0.00677613,-3.17469184,-0.00677613,"China"
800,38,-0.06321012,19,"Thailand",1983,"Human Rights","Thailand",TRUE,2.967989,-0.07833678,3.03119912,0.01512666,-3.03119912,0.01512666,"China"
800,39,-0.2404461,15,"Thailand",1984,"Human Rights","Thailand",TRUE,3.013395,-0.2104287,3.2538411,0.0300174,-3.2538411,-0.0300174,"China"
800,40,-0.1351416,16,"Thailand",1985,"Human Rights","Thailand",TRUE,3.10423,-0.1290283,3.2393716,0.00611329999999999,-3.2393716,-0.00611329999999999,"China"
800,41,-0.1909926,24,"Thailand",1986,"Human Rights","Thailand",TRUE,3.070964,-0.3913312,3.2619566,0.2003386,-3.2619566,0.2003386,"China"
800,42,-0.1911572,19,"Thailand",1987,"Human Rights","Thailand",TRUE,3.106385,-0.2265361,3.2975422,0.0353789,-3.2975422,0.0353789,"China"
800,43,-0.2953382,18,"Thailand",1988,"Human Rights","Thailand",TRUE,2.974798,-0.3252013,3.2701362,0.0298631,-3.2701362,0.0298631,"China"
800,44,-0.336063,12,"Thailand",1989,"Human Rights","Thailand",TRUE,2.927021,-0.4459684,3.263084,0.1099054,-3.263084,0.1099054,"China"
800,45,-0.3933218,10,"Thailand",1990,"Human Rights","Thailand",TRUE,2.939404,-0.4751009,3.3327258,0.0817791,-3.3327258,0.0817791,"China"
800,46,-0.2914269,11,"Thailand",1991,"Human Rights","Thailand",TRUE,2.921711,-0.7907908,3.2131379,0.4993639,-3.2131379,0.4993639,"China"
800,47,-0.4960552,11,"Thailand",1992,"Human Rights","Thailand",TRUE,2.713206,-1.455593,3.2092612,0.9595378,-3.2092612,0.9595378,"China"
800,48,-0.7216743,11,"Thailand",1993,"Human Rights","Thailand",TRUE,2.82987,-1.663223,3.5515443,0.9415487,-3.5515443,0.9415487,"China"
800,49,-0.7220295,13,"Thailand",1994,"Human Rights","Thailand",TRUE,3.102965,-1.877995,3.8249945,1.1559655,-3.8249945,1.1559655,"China"
800,50,-0.5600966,14,"Thailand",1995,"Human Rights","Thailand",TRUE,3.471337,-2.026055,4.0314336,1.4659584,-4.0314336,1.4659584,"China"
800,51,-0.4230908,17,"Thailand",1996,"Human Rights","Thailand",TRUE,3.438735,-1.96785,3.8618258,1.5447592,-3.8618258,1.5447592,"China"
800,52,-0.4571426,20,"Thailand",1997,"Human Rights","Thailand",TRUE,3.380132,-1.853405,3.8372746,1.3962624,-3.8372746,1.3962624,"China"
800,53,-0.5569243,14,"Thailand",1998,"Human Rights","Thailand",TRUE,2.950729,-1.647814,3.5076533,1.0908897,-3.5076533,1.0908897,"China"
800,54,-0.3255332,19,"Thailand",1999,"Human Rights","Thailand",TRUE,2.75,-1.613756,3.0755332,1.2882228,-3.0755332,1.2882228,"China"
800,55,-0.05499011,17,"Thailand",2000,"Human Rights","Thailand",TRUE,2.657247,-1.36047,2.71223711,1.30547989,-2.71223711,1.30547989,"China"
800,56,-0.249624,21,"Thailand",2001,"Human Rights","Thailand",TRUE,2.567887,-1.191583,2.817511,0.941959,-2.817511,0.941959,"China"
800,57,-0.204713,19,"Thailand",2002,"Human Rights","Thailand",TRUE,2.725257,-1.027524,2.92997,0.822811,-2.92997,0.822811,"China"
800,58,0.0310271,22,"Thailand",2003,"Human Rights","Thailand",TRUE,2.765358,-1.114912,2.7343309,1.1459391,-2.7343309,1.1459391,"China"
800,59,0.09643781,19,"Thailand",2004,"Human Rights","Thailand",TRUE,2.636171,-1.113902,2.53973319,1.21033981,-2.53973319,1.21033981,"China"
800,60,-0.1457176,20,"Thailand",2005,"Human Rights","Thailand",TRUE,2.513429,-1.308951,2.6591466,1.1632334,-2.6591466,1.1632334,"China"
800,61,-0.07528236,27,"Thailand",2006,"Human Rights","Thailand",TRUE,2.439074,-1.203532,2.51435636,1.12824964,-2.51435636,1.12824964,"China"
800,62,-0.1119171,26,"Thailand",2007,"Human Rights","Thailand",TRUE,2.212346,-1.324776,2.3242631,1.2128589,-2.3242631,1.2128589,"China"
800,63,-0.1041087,26,"Thailand",2008,"Human Rights","Thailand",TRUE,2.172848,-1.365911,2.2769567,1.2618023,-2.2769567,1.2618023,"China"
800,64,-0.3835821,24,"Thailand",2009,"Human Rights","Thailand",TRUE,2.121915,-1.292413,2.5054971,0.9088309,-2.5054971,0.9088309,"China"
800,65,-0.4505295,23,"Thailand",2010,"Human Rights","Thailand",TRUE,1.876482,-1.42383,2.3270115,0.9733005,-2.3270115,0.9733005,"China"
800,66,-0.3595475,24,"Thailand",2011,"Human Rights","Thailand",TRUE,2.064047,-1.312785,2.4235945,0.9532375,-2.4235945,0.9532375,"China"
800,67,-0.3279658,22,"Thailand",2012,"Human Rights","Thailand",TRUE,2.139595,-1.293004,2.4675608,0.9650382,-2.4675608,0.9650382,"China"
800,68,-0.3064832,21,"Thailand",2013,"Human Rights","Thailand",TRUE,2.329978,-1.376486,2.6364612,1.0700028,-2.6364612,1.0700028,"China"
800,69,-0.3087111,18,"Thailand",2014,"Human Rights","Thailand",TRUE,2.268829,-1.550729,2.5775401,1.2420179,-2.5775401,1.2420179,"China"
800,70,-0.2584442,20,"Thailand",2015,"Human Rights","Thailand",TRUE,2.144144,-1.571789,2.4025882,1.3133448,-2.4025882,1.3133448,"China"
800,71,-0.3140637,18,"Thailand",2016,"Human Rights","Thailand",TRUE,2.071962,-1.614393,2.3860257,1.3003293,-2.3860257,1.3003293,"China"
800,72,-0.364258,29,"Thailand",2017,"Human Rights","Thailand",TRUE,2.069325,-1.68252,2.433583,1.318262,-2.433583,1.318262,"China"
800,73,-0.3155175,22,"Thailand",2018,"Human Rights","Thailand",TRUE,2.262777,-1.819899,2.5782945,1.5043815,-2.5782945,1.5043815,"China"
800,74,-0.3163202,14,"Thailand",2019,"Human Rights","Thailand",TRUE,2.152796,-1.790664,2.4691162,1.4743438,-2.4691162,1.4743438,"China"
811,25,0.923405,9,"Cambodia",1970,"Human Rights","Cambodia",TRUE,2.731292,NA,1.807887,NA,-1.807887,NA,NA
811,26,0.7556047,5,"Cambodia",1971,"Human Rights","Cambodia",TRUE,2.55991,-1.194589,1.8043053,1.9501937,-1.8043053,1.9501937,"United States"
811,27,0.3395326,13,"Cambodia",1972,"Human Rights","Cambodia",TRUE,2.781617,-1.144478,2.4420844,1.4840106,-2.4420844,1.4840106,"China"
811,28,0.4789545,19,"Cambodia",1973,"Human Rights","Cambodia",TRUE,2.760918,-0.9851026,2.2819635,1.4640571,-2.2819635,1.4640571,"China"
811,29,0.2265603,19,"Cambodia",1974,"Human Rights","Cambodia",TRUE,2.685759,-0.7454699,2.4591987,0.9720302,-2.4591987,0.9720302,"China"
811,30,-0.1653182,11,"Cambodia",1975,"Human Rights","Cambodia",TRUE,2.684721,-0.8149996,2.8500392,0.6496814,-2.8500392,0.6496814,"China"
811,31,-0.4794846,7,"Cambodia",1976,"Human Rights","Cambodia",TRUE,2.929598,-0.980486,3.4090826,0.5010014,-3.4090826,0.5010014,"China"
811,33,-0.4845267,3,"Cambodia",1978,"Human Rights","Cambodia",TRUE,2.787261,-0.9632952,3.2717877,0.4787685,-3.2717877,0.4787685,"China"
811,34,-0.3951152,12,"Cambodia",1979,"Human Rights","Cambodia",TRUE,3.125536,-0.7063591,3.5206512,0.3112439,-3.5206512,0.3112439,"China"
811,35,-0.0638211,11,"Cambodia",1980,"Human Rights","Cambodia",TRUE,3.127616,-0.6744908,3.1914371,0.6106697,-3.1914371,0.6106697,"China"
811,36,-0.0002543514,11,"Cambodia",1981,"Human Rights","Cambodia",TRUE,3.275289,-0.4286347,3.2755433514,0.4283803486,-3.2755433514,0.4283803486,"China"
811,37,0.03462087,21,"Cambodia",1982,"Human Rights","Cambodia",TRUE,3.207003,0.03908729,3.17238213,0.00446642,-3.17238213,-0.00446642,"China"
811,38,-0.068363,19,"Cambodia",1983,"Human Rights","Cambodia",TRUE,2.967989,-0.07833678,3.036352,0.00997378,-3.036352,0.00997378,"China"
811,39,-0.1883465,14,"Cambodia",1984,"Human Rights","Cambodia",TRUE,3.013395,-0.2104287,3.2017415,0.0220822,-3.2017415,0.0220822,"China"
811,40,-0.1312295,13,"Cambodia",1985,"Human Rights","Cambodia",TRUE,3.10423,-0.1290283,3.2354595,0.00220119999999999,-3.2354595,-0.00220119999999999,"China"
811,41,-0.01995857,18,"Cambodia",1986,"Human Rights","Cambodia",TRUE,3.070964,-0.3913312,3.09092257,0.37137263,-3.09092257,0.37137263,"China"
811,42,-0.08035298,15,"Cambodia",1987,"Human Rights","Cambodia",TRUE,3.106385,-0.2265361,3.18673798,0.14618312,-3.18673798,0.14618312,"China"
811,43,-0.2160801,13,"Cambodia",1988,"Human Rights","Cambodia",TRUE,2.974798,-0.3252013,3.1908781,0.1091212,-3.1908781,0.1091212,"China"
811,44,-0.2182012,12,"Cambodia",1989,"Human Rights","Cambodia",TRUE,2.927021,-0.4459684,3.1452222,0.2277672,-3.1452222,0.2277672,"China"
811,46,-0.2018699,6,"Cambodia",1991,"Human Rights","Cambodia",TRUE,2.921711,-0.7907908,3.1235809,0.5889209,-3.1235809,0.5889209,"China"
811,48,-0.5290399,7,"Cambodia",1993,"Human Rights","Cambodia",TRUE,2.82987,-1.663223,3.3589099,1.1341831,-3.3589099,1.1341831,"China"
811,49,-0.2808496,10,"Cambodia",1994,"Human Rights","Cambodia",TRUE,3.102965,-1.877995,3.3838146,1.5971454,-3.3838146,1.5971454,"China"
811,50,-0.0799264,11,"Cambodia",1995,"Human Rights","Cambodia",TRUE,3.471337,-2.026055,3.5512634,1.9461286,-3.5512634,1.9461286,"China"
811,51,-0.06112996,17,"Cambodia",1996,"Human Rights","Cambodia",TRUE,3.438735,-1.96785,3.49986496,1.90672004,-3.49986496,1.90672004,"China"
811,54,-0.6740022,19,"Cambodia",1999,"Human Rights","Cambodia",TRUE,2.75,-1.613756,3.4240022,0.9397538,-3.4240022,0.9397538,"China"
811,55,-0.7784723,16,"Cambodia",2000,"Human Rights","Cambodia",TRUE,2.657247,-1.36047,3.4357193,0.5819977,-3.4357193,0.5819977,"China"
811,56,-0.7921817,20,"Cambodia",2001,"Human Rights","Cambodia",TRUE,2.567887,-1.191583,3.3600687,0.3994013,-3.3600687,0.3994013,"China"
811,57,-0.8721281,19,"Cambodia",2002,"Human Rights","Cambodia",TRUE,2.725257,-1.027524,3.5973851,0.1553959,-3.5973851,0.1553959,"China"
811,58,-0.8234731,22,"Cambodia",2003,"Human Rights","Cambodia",TRUE,2.765358,-1.114912,3.5888311,0.2914389,-3.5888311,0.2914389,"China"
811,59,-0.5766424,19,"Cambodia",2004,"Human Rights","Cambodia",TRUE,2.636171,-1.113902,3.2128134,0.5372596,-3.2128134,0.5372596,"China"
811,60,-0.7216743,15,"Cambodia",2005,"Human Rights","Cambodia",TRUE,2.513429,-1.308951,3.2351033,0.5872767,-3.2351033,0.5872767,"China"
811,61,-0.8858912,24,"Cambodia",2006,"Human Rights","Cambodia",TRUE,2.439074,-1.203532,3.3249652,0.3176408,-3.3249652,0.3176408,"China"
811,62,-0.4622653,24,"Cambodia",2007,"Human Rights","Cambodia",TRUE,2.212346,-1.324776,2.6746113,0.8625107,-2.6746113,0.8625107,"China"
811,63,-0.5854967,24,"Cambodia",2008,"Human Rights","Cambodia",TRUE,2.172848,-1.365911,2.7583447,0.7804143,-2.7583447,0.7804143,"China"
811,64,-0.5645281,19,"Cambodia",2009,"Human Rights","Cambodia",TRUE,2.121915,-1.292413,2.6864431,0.7278849,-2.6864431,0.7278849,"China"
811,65,-0.7105218,22,"Cambodia",2010,"Human Rights","Cambodia",TRUE,1.876482,-1.42383,2.5870038,0.7133082,-2.5870038,0.7133082,"China"
811,66,-0.8005443,23,"Cambodia",2011,"Human Rights","Cambodia",TRUE,2.064047,-1.312785,2.8645913,0.5122407,-2.8645913,0.5122407,"China"
811,67,-0.8724176,21,"Cambodia",2012,"Human Rights","Cambodia",TRUE,2.139595,-1.293004,3.0120126,0.4205864,-3.0120126,0.4205864,"China"
811,68,-1.005361,19,"Cambodia",2013,"Human Rights","Cambodia",TRUE,2.329978,-1.376486,3.335339,0.371125,-3.335339,0.371125,"China"
811,69,-0.9425976,17,"Cambodia",2014,"Human Rights","Cambodia",TRUE,2.268829,-1.550729,3.2114266,0.6081314,-3.2114266,0.6081314,"China"
811,70,-1.10903,19,"Cambodia",2015,"Human Rights","Cambodia",TRUE,2.144144,-1.571789,3.253174,0.462759,-3.253174,0.462759,"China"
811,71,-1.098011,17,"Cambodia",2016,"Human Rights","Cambodia",TRUE,2.071962,-1.614393,3.169973,0.516382,-3.169973,0.516382,"China"
811,72,-1.081414,29,"Cambodia",2017,"Human Rights","Cambodia",TRUE,2.069325,-1.68252,3.150739,0.601106,-3.150739,0.601106,"China"
811,73,-1.272885,21,"Cambodia",2018,"Human Rights","Cambodia",TRUE,2.262777,-1.819899,3.535662,0.547014,-3.535662,0.547014,"China"
811,74,-1.469489,13,"Cambodia",2019,"Human Rights","Cambodia",TRUE,2.152796,-1.790664,3.622285,0.321175,-3.622285,0.321175,"China"
812,25,0.690606,7,"Laos",1970,"Human Rights","Laos",TRUE,2.731292,NA,2.040686,NA,-2.040686,NA,NA
812,26,0.8164488,6,"Laos",1971,"Human Rights","Laos",TRUE,2.55991,-1.194589,1.7434612,2.0110378,-1.7434612,2.0110378,"United States"
812,27,1.256538,13,"Laos",1972,"Human Rights","Laos",TRUE,2.781617,-1.144478,1.525079,2.401016,-1.525079,2.401016,"United States"
812,28,0.7211326,14,"Laos",1973,"Human Rights","Laos",TRUE,2.760918,-0.9851026,2.0397854,1.7062352,-2.0397854,1.7062352,"China"
812,29,0.93426,19,"Laos",1974,"Human Rights","Laos",TRUE,2.685759,-0.7454699,1.751499,1.6797299,-1.751499,1.6797299,"China"
812,30,-0.1532317,21,"Laos",1975,"Human Rights","Laos",TRUE,2.684721,-0.8149996,2.8379527,0.6617679,-2.8379527,0.6617679,"China"
812,31,-0.4635889,17,"Laos",1976,"Human Rights","Laos",TRUE,2.929598,-0.980486,3.3931869,0.5168971,-3.3931869,0.5168971,"China"
812,32,-0.6657177,19,"Laos",1977,"Human Rights","Laos",TRUE,2.860904,-0.9641992,3.5266217,0.2984815,-3.5266217,0.2984815,"China"
812,33,-1.237508,15,"Laos",1978,"Human Rights","Laos",TRUE,2.787261,-0.9632952,4.024769,0.2742128,-4.024769,-0.2742128,"China"
812,34,-1.333194,16,"Laos",1979,"Human Rights","Laos",TRUE,3.125536,-0.7063591,4.45873,0.6268349,-4.45873,-0.6268349,"China"
812,35,-1.579653,17,"Laos",1980,"Human Rights","Laos",TRUE,3.127616,-0.6744908,4.707269,0.9051622,-4.707269,-0.9051622,"China"
812,36,-1.63768,13,"Laos",1981,"Human Rights","Laos",TRUE,3.275289,-0.4286347,4.912969,1.2090453,-4.912969,-1.2090453,"China"
812,37,-1.463225,21,"Laos",1982,"Human Rights","Laos",TRUE,3.207003,0.03908729,4.670228,1.50231229,-4.670228,-1.50231229,"China"
812,38,-1.453003,19,"Laos",1983,"Human Rights","Laos",TRUE,2.967989,-0.07833678,4.420992,1.37466622,-4.420992,-1.37466622,"China"
812,39,-1.315167,15,"Laos",1984,"Human Rights","Laos",TRUE,3.013395,-0.2104287,4.328562,1.1047383,-4.328562,-1.1047383,"China"
812,40,-1.365422,15,"Laos",1985,"Human Rights","Laos",TRUE,3.10423,-0.1290283,4.469652,1.2363937,-4.469652,-1.2363937,"China"
812,41,-1.284925,23,"Laos",1986,"Human Rights","Laos",TRUE,3.070964,-0.3913312,4.355889,0.8935938,-4.355889,-0.8935938,"China"
812,42,-1.303934,18,"Laos",1987,"Human Rights","Laos",TRUE,3.106385,-0.2265361,4.410319,1.0773979,-4.410319,-1.0773979,"China"
812,43,-1.006267,17,"Laos",1988,"Human Rights","Laos",TRUE,2.974798,-0.3252013,3.981065,0.6810657,-3.981065,-0.6810657,"China"
812,44,-0.8026476,12,"Laos",1989,"Human Rights","Laos",TRUE,2.927021,-0.4459684,3.7296686,0.3566792,-3.7296686,-0.3566792,"China"
812,45,-0.7309362,10,"Laos",1990,"Human Rights","Laos",TRUE,2.939404,-0.4751009,3.6703402,0.2558353,-3.6703402,-0.2558353,"China"
812,46,-0.8869873,11,"Laos",1991,"Human Rights","Laos",TRUE,2.921711,-0.7907908,3.8086983,0.0961965,-3.8086983,-0.0961965,"China"
812,47,-1.315469,11,"Laos",1992,"Human Rights","Laos",TRUE,2.713206,-1.455593,4.028675,0.140124,-4.028675,0.140124,"China"
812,48,-1.203092,11,"Laos",1993,"Human Rights","Laos",TRUE,2.82987,-1.663223,4.032962,0.460131,-4.032962,0.460131,"China"
812,49,-1.21275,12,"Laos",1994,"Human Rights","Laos",TRUE,3.102965,-1.877995,4.315715,0.665245,-4.315715,0.665245,"China"
812,50,-1.133943,11,"Laos",1995,"Human Rights","Laos",TRUE,3.471337,-2.026055,4.60528,0.892112,-4.60528,0.892112,"China"
812,51,-1.017119,15,"Laos",1996,"Human Rights","Laos",TRUE,3.438735,-1.96785,4.455854,0.950731,-4.455854,0.950731,"China"
812,52,-1.014771,20,"Laos",1997,"Human Rights","Laos",TRUE,3.380132,-1.853405,4.394903,0.838634,-4.394903,0.838634,"China"
812,53,-0.9800119,14,"Laos",1998,"Human Rights","Laos",TRUE,2.950729,-1.647814,3.9307409,0.6678021,-3.9307409,0.6678021,"China"
812,54,-0.9006042,19,"Laos",1999,"Human Rights","Laos",TRUE,2.75,-1.613756,3.6506042,0.7131518,-3.6506042,0.7131518,"China"
812,55,-1.058004,17,"Laos",2000,"Human Rights","Laos",TRUE,2.657247,-1.36047,3.715251,0.302466,-3.715251,0.302466,"China"
812,56,-1.098856,20,"Laos",2001,"Human Rights","Laos",TRUE,2.567887,-1.191583,3.666743,0.092727,-3.666743,0.092727,"China"
812,57,-0.942681,17,"Laos",2002,"Human Rights","Laos",TRUE,2.725257,-1.027524,3.667938,0.0848430000000001,-3.667938,0.0848430000000001,"China"
812,58,-0.6703203,22,"Laos",2003,"Human Rights","Laos",TRUE,2.765358,-1.114912,3.4356783,0.4445917,-3.4356783,0.4445917,"China"
812,59,-0.5300945,19,"Laos",2004,"Human Rights","Laos",TRUE,2.636171,-1.113902,3.1662655,0.5838075,-3.1662655,0.5838075,"China"
812,60,-0.5891322,20,"Laos",2005,"Human Rights","Laos",TRUE,2.513429,-1.308951,3.1025612,0.7198188,-3.1025612,0.7198188,"China"
812,61,-0.7731773,26,"Laos",2006,"Human Rights","Laos",TRUE,2.439074,-1.203532,3.2122513,0.4303547,-3.2122513,0.4303547,"China"
